Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-00736,2026-06-12,CUST-0223,Benjamin Brown,Corporate,East,Pennsylvania,Furniture,Chairs,Ergonomic Office Chair,7,0.1,1979.61,7.92
ORD-00102,2026-06-13,CUST-0080,James Davis,Corporate,South,Florida,Office Supplies,Paper,Printer Paper Case,7,0.2,265.14,26.44
ORD-00605,2026-06-13,CUST-0073,Mia Brown,Home Office,Central,Michigan,Office Supplies,Storage,File Storage Box,3,0,88.98,23.09
ORD-00537,2026-06-14,CUST-0163,Emma Brown,Home Office,West,Colorado,Technology,Accessories,Wireless Keyboard,7,0,420.91,93.35
ORD-00606,2026-06-16,CUST-0237,Daniel Lewis,Corporate,Central,Illinois,Office Supplies,Binders,Premium Binder Pack,7,0.2,150.36,23.82
ORD-00254,2026-06-17,CUST-0142,Harper Smith,Small Business,South,Florida,Technology,Phones,Smartphone,8,0.2,3977.89,-445.22
ORD-00291,2026-06-17,CUST-0010,Ethan Anderson,Home Office,Central,Tennessee,Office Supplies,Paper,Printer Paper Case,7,0,289.13,85.24
ORD-00683,2026-06-20,CUST-0235,Lucas Moore,Corporate,East,Massachusetts,Technology,Phones,Smartphone,1,0.15,519.86,12.55
ORD-00030,2026-06-21,CUST-0106,Lucas Anderson,Corporate,East,Pennsylvania,Technology,Accessories,Wireless Keyboard,7,0,357.44,89.51
ORD-00791,2026-06-22,CUST-0244,Liam Martin,Home Office,West,Washington,Furniture,Desks,Standing Desk,4,0,1872.59,273.83
ORD-00925,2026-06-22,CUST-0221,Evelyn Moore,Small Business,Central,Illinois,Office Supplies,Storage,File Storage Box,8,0,225.91,62.14
ORD-00467,2026-06-23,CUST-0120,Noah Moore,Home Office,West,Colorado,Technology,Accessories,Wireless Keyboard,4,0.15,179.23,9.54
ORD-00011,2026-06-25,CUST-0117,Emma Anderson,Corporate,South,North Carolina,Furniture,Desks,Standing Desk,5,0.2,2190.36,-75.04
ORD-00277,2026-06-25,CUST-0115,Emma Anderson,Corporate,Central,Illinois,Furniture,Desks,Standing Desk,2,0.2,891.42,-50.72
ORD-00285,2026-06-25,CUST-0068,Lucas Anderson,Consumer,West,Washington,Office Supplies,Paper,Printer Paper Case,7,0,273.53,76.47
ORD-00648,2026-06-26,CUST-0072,Evelyn Lewis,Corporate,Central,Michigan,Office Supplies,Binders,Premium Binder Pack,5,0.15,110.21,6.49
ORD-00026,2026-06-30,CUST-0184,Isabella Moore,Small Business,East,Massachusetts,Technology,Phones,Smartphone,2,0.15,1137.45,34.04
ORD-00651,2026-06-30,CUST-0130,Noah Johnson,Small Business,East,New York,Technology,Laptops,Business Laptop,5,0,4694.98,835.93
ORD-00041,2026-07-02,CUST-0221,Benjamin Thompson,Small Business,West,Oregon,Furniture,Bookcases,Office Bookcase,7,0.2,1322.82,-91.52
ORD-00534,2026-07-02,CUST-0121,Evelyn Johnson,Home Office,West,Oregon,Technology,Accessories,Wireless Mouse,3,0.1,106.08,10.49
ORD-00823,2026-07-02,CUST-0015,Daniel Anderson,Consumer,East,New Jersey,Furniture,Chairs,Ergonomic Office Chair,8,0.2,1922.02,-145.89
ORD-00281,2026-07-03,CUST-0228,Henry Miller,Consumer,Central,Tennessee,Furniture,Chairs,Ergonomic Office Chair,8,0.15,1963.29,-157.0
ORD-00913,2026-07-03,CUST-0225,Isabella Clark,Corporate,West,Colorado,Technology,Phones,Smartphone,5,0,3383.9,538.8
ORD-00896,2026-07-04,CUST-0091,Sophia Davis,Consumer,South,South Carolina,Technology,Laptops,Business Laptop,8,0,6473.77,1215.64
ORD-00675,2026-07-05,CUST-0167,Olivia Robinson,Consumer,East,New Jersey,Office Supplies,Writing,Pen Set,8,0.2,113.59,21.49
ORD-00856,2026-07-05,CUST-0242,Henry Garcia,Home Office,East,New York,Technology,Phones,Smartphone,7,0,5187.49,715.22
ORD-00775,2026-07-08,CUST-0115,Isabella Davis,Consumer,South,South Carolina,Furniture,Desks,Standing Desk,2,0,1157.25,116.28
ORD-00460,2026-07-09,CUST-0128,Benjamin Robinson,Consumer,Central,Illinois,Technology,Phones,Smartphone,3,0,1717.86,208.03
ORD-00917,2026-07-10,CUST-0002,Harper Martinez,Home Office,East,Maryland,Office Supplies,Writing,Pen Set,5,0,97.55,30.85
ORD-00082,2026-07-11,CUST-0151,Mason Martin,Small Business,Central,Texas,Office Supplies,Storage,File Storage Box,5,0.15,139.75,26.33
ORD-00201,2026-07-11,CUST-0231,Daniel Clark,Consumer,South,South Carolina,Technology,Accessories,Wireless Mouse,8,0,249.92,70.8
ORD-00149,2026-07-12,CUST-0021,Liam Clark,Small Business,East,Maryland,Furniture,Bookcases,Office Bookcase,6,0.2,1138.5,48.72
ORD-00313,2026-07-12,CUST-0208,Amelia Smith,Corporate,West,Washington,Office Supplies,Paper,Printer Paper Case,8,0,363.73,116.98
ORD-00373,2026-07-12,CUST-0169,Ava Lewis,Consumer,South,South Carolina,Office Supplies,Storage,File Storage Box,1,0.2,26.2,-0.31
ORD-00615,2026-07-13,CUST-0112,Ethan Jackson,Home Office,Central,Michigan,Technology,Monitors,27-inch Monitor,5,0.1,1391.03,98.66
ORD-00356,2026-07-16,CUST-0030,Ethan Clark,Consumer,Central,Illinois,Office Supplies,Binders,Premium Binder Pack,3,0,66.94,18.93
ORD-00901,2026-07-18,CUST-0081,Olivia Miller,Corporate,South,South Carolina,Office Supplies,Writing,Pen Set,8,0.15,117.8,11.77
ORD-00601,2026-07-20,CUST-0077,Mia Miller,Home Office,West,Colorado,Technology,Laptops,Business Laptop,7,0,5719.38,1190.2
ORD-00147,2026-07-21,CUST-0083,Lucas White,Small Business,East,New Jersey,Office Supplies,Writing,Pen Set,1,0.2,13.15,1.53
ORD-00778,2026-07-21,CUST-0210,Liam Taylor,Consumer,West,Arizona,Office Supplies,Writing,Pen Set,6,0.1,99.66,19.57
ORD-00732,2026-07-22,CUST-0181,Emma Taylor,Consumer,Central,Texas,Furniture,Chairs,Ergonomic Office Chair,8,0.05,2514.4,233.97
ORD-00750,2026-07-23,CUST-0032,Sophia Brown,Small Business,West,Colorado,Furniture,Desks,Standing Desk,2,0.2,875.13,-54.14
ORD-00857,2026-07-23,CUST-0020,Luna Lewis,Corporate,East,New Jersey,Office Supplies,Paper,Printer Paper Case,7,0.2,207.61,8.26
ORD-00289,2026-07-25,CUST-0071,Evelyn Thompson,Consumer,Central,Ohio,Furniture,Bookcases,Office Bookcase,2,0,413.61,65.91
ORD-00849,2026-07-28,CUST-0096,Olivia Martin,Home Office,West,Colorado,Furniture,Chairs,Ergonomic Office Chair,3,0.05,906.82,118.19
ORD-00989,2026-07-30,CUST-0156,Mason Jackson,Home Office,South,Virginia,Furniture,Chairs,Ergonomic Office Chair,3,0,1051.72,134.08
ORD-00563,2026-08-01,CUST-0204,Daniel Lewis,Consumer,West,Colorado,Office Supplies,Paper,Printer Paper Case,3,0,118.29,37.24
